Year,Road_width,Location_Access,Governmentrate,Inflation_rate,Commercial-rate,Area,Earthen,Pitch,Goreto,Gravelled,paved,Commercial,Residential,Kathmandu,Lalitpur,Places
3.666666667,3.280839895,10,3,0.0721,6,2.92,1,0,0,0,0,0,1,1,0,Kathmandu
1.75,2.624671916,4,2.1,0.0987,5,3.5,1,0,0,0,0,0,1,1,0,Kathmandu
0,3.280839895,3,2,0.0831,7,2.5,1,0,0,0,0,0,1,0,0,Bhaktapur
1.833333333,3.937007874,,1.25,0.0987,3.5,5,1,0,0,0,0,0,1,0,0,Bhaktapur
1.666666667,3.937007874,10,1.92,0.0987,5.508661417,3.175,1,0,0,0,0,0,1,1,0,Kathmandu
4.666666667,4.304461942,5,1.5,0.093,4,4.37,1,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,3.937007874,5,1.25,0.0987,4.35,4,1,0,0,0,0,0,1,0,0,Bhaktapur
2.333333333,1.312335958,2,1.3,0.0904,7,2.48,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,0.984251969,1.2,3.4,0.0904,6.5,2.67,0,0,1,0,0,0,1,1,0,Kathmandu
1.666666667,3.280839895,7,3.3,0.0987,5.50387289,3.146875,1,0,0,0,0,0,1,1,0,Kathmandu
1.416666667,3.937007874,7,1.2875,0.0987,6.980332056,2.446875,1,0,0,0,0,0,1,0,1,Lalitpur
1.5,2.624671916,2,3.65,0.0987,6.978461539,2.4375,1,0,0,0,0,0,1,1,0,Kathmandu
4,9.186351706,0.5,18,0.093,25,0.68,1,0,0,0,0,1,0,1,0,Kathmandu
1.083333333,4.593175853,10,2.1,0.0987,3.996448653,4.22375,1,0,0,0,0,0,1,1,0,Kathmandu
1.25,1.312335958,2,5.5,0.0987,6.981818182,2.40625,0,0,1,0,0,0,1,1,0,Kathmandu
1.166666667,2.624671916,2,4.1,0.0987,6.493658537,2.5625,1,0,0,0,0,0,1,1,0,Kathmandu
3.416666667,1.312335958,10,0.625,0.0721,4.5,3.68,0,0,1,0,0,1,0,0,1,Lalitpur
3.333333333,3.280839895,3,2.0625,0.067,5,3.31,0,1,0,0,0,1,0,0,1,Lalitpur
2.083333333,1.312335958,2,1.5,0.0904,4.990548204,3.30625,0,0,1,0,0,0,1,1,0,Kathmandu
1.583333333,1.312335958,2,0.8,0.0987,5.5,3,0,0,1,0,0,0,1,1,0,Kathmandu
1.416666667,15.7480315,2,1.13,0.0987,6.749287011,2.410625,0,0,1,0,0,0,1,0,0,Bhaktapur
1,3.280839895,7,0.8,0.0987,6.5,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
1.833333333,4.304461942,1,4.1,0.0987,5.504680851,2.9375,0,0,1,0,0,0,1,1,0,Kathmandu
2.416666667,2,15,1,0.0904,2.25,7.12,0,0,1,0,0,0,0,1,0,Kathmandu
2.75,2.624671916,2,3.25,0.0904,6.5,2.41,0,0,0,1,0,0,1,0,0,Bhaktapur
1.083333333,4.593175853,,1.8,0.0987,3.994851995,3.885,0,1,0,0,0,0,1,1,0,Kathmandu
1.583333333,3.280839895,30,1.5,0.0987,6.762527233,2.295,1,0,0,0,0,0,1,0,0,Bhaktapur
1.333333333,3.937007874,0.5,1.2,0.0987,4.00516129,3.875,1,0,0,0,0,0,1,1,0,Kathmandu
1.416666667,1.312335958,8,0.03,0.0987,6.993076267,2.2107581,0,0,1,0,0,0,1,0,0,Bhaktapur
2.75,3.280839895,2.5,3,0.0904,7.5,2.06,1,0,0,0,0,0,1,1,0,Kathmandu
5.083333333,4.304461942,1.05,1.5,0.067,6,2.57,0,0,0,1,0,0,0,1,0,Kathmandu
4.083333333,3.280839895,5,3,0.093,6,2.56,1,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,3.937007874,2,2.1,0.0987,4.003292181,3.796875,1,0,0,0,0,0,1,1,0,Kathmandu
3.666666667,6.456692913,1,3,0.0721,5.25,2.88,0,1,0,0,0,0,1,1,0,Kathmandu
2.25,0.984251969,3,4,0.0904,5.593526012,2.703125,0,0,1,0,0,0,1,1,0,Kathmandu
2,5.905511811,10,0.8,0.0904,6.993900668,2.151875,0,0,0,1,0,0,1,1,0,Kathmandu
2.416666667,1.312335958,3,7,0.0904,12,1.25,0,0,1,0,0,0,1,1,0,Kathmandu
2.916666667,1.312335958,2,1,0.0904,6,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
2.666666667,3.280839895,1.5,3,0.0904,5,3,1,0,0,0,0,0,1,1,0,Kathmandu
2.666666667,1.312335958,2,2,0.0904,5,3,0,0,1,0,0,0,1,1,0,Kathmandu
3,2.624671916,5,1,0.0721,5,3,1,0,0,0,0,0,1,0,1,Lalitpur
3.666666667,1.312335958,10,1,0.0721,5,3,0,0,1,0,0,0,1,1,0,Kathmandu
3.166666667,3.280839895,1.5,0.9375,0.0721,5,3,1,0,0,0,0,0,1,0,1,Lalitpur
2.5,6.56167979,6,0.5,0.0904,2.5,6,1,0,0,0,0,1,0,0,1,Lalitpur
2,4.304461942,10,4.4,0.0904,6,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,1.312335958,1,1.9,0.0987,6,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
1.666666667,1.312335958,3,0.6,0.0987,3,5,0,0,1,0,0,0,1,1,0,Kathmandu
2.5,2.624671916,5,0.98,0.0904,7,2.13,1,0,0,0,0,0,1,1,0,Kathmandu
2.5,2.624671916,5,0.98,0.0904,7,2.13,1,0,0,0,0,0,1,1,0,Kathmandu
1.75,1.312335958,20,4.53125,0.0987,3.498823529,4.25,0,0,1,0,0,0,1,0,1,Lalitpur
4,2.952755906,5,2.9,0.067,47.5,0.3125,1,0,0,0,0,1,0,0,1,Lalitpur
1.083333333,3.937007874,7,1,0.0987,3.995263069,3.694375,1,0,0,0,0,0,1,1,0,Kathmandu
0.916666667,0.984251969,10,0.32,0.0831,3.997962994,3.681875,0,0,1,0,0,0,1,1,0,Kathmandu
1.916666667,7.532808399,5,6.75,0.0987,6.989598811,2.103125,0,1,0,0,0,0,1,1,0,Kathmandu
4.5,4.593175853,10,1.5,0.067,1.5,9.6875,1,0,0,0,0,0,1,1,0,Kathmandu
4.916666667,4.593175853,7,2.8,0.093,6,2.41,1,0,0,0,0,0,1,0,0,Bhaktapur
2.416666667,6.456692913,10,1.5,0.0904,5,2.83,0,0,0,1,0,0,1,1,0,Kathmandu
2,3.937007874,5,3,0.0904,7.81,1.81,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,3.937007874,2.5,1,0.0987,3.75,3.75,1,0,0,0,0,0,1,1,0,Kathmandu
4.166666667,4.304461942,2,3,0.093,7,2,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,3.937007874,1.05,0.5,0.0904,3.5,4,1,0,0,0,0,0,1,0,1,Lalitpur
2.666666667,4.304461942,20,0.45,0.0904,2,7,0,0,1,0,0,0,1,0,0,Bhaktapur
2.333333333,6.456692913,1,1.44,0.0904,3.75,3.72,0,1,0,0,0,0,1,1,0,Kathmandu
2.25,1.312335958,10,0.6,0.0904,3.5,3.97,0,0,1,0,0,0,1,1,0,Kathmandu
1.5,3.280839895,0,1.6,0.0987,5.5,2.52,1,0,0,0,0,0,1,1,0,Kathmandu
2.833333333,1.312335958,5,1.5,0.0904,5.5,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
4.25,3.937007874,1,1,0.067,5.5,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
3.666666667,1.312335958,7,3,0.0721,5,2.75,0,0,1,0,0,0,1,1,0,Kathmandu
3.833333333,3.280839895,2.6,2.25,0.067,5,2.75,1,0,0,0,0,1,0,1,0,Kathmandu
1.416666667,2.624671916,0.3,2.1,0.0987,5.5,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
2.083333333,3.937007874,10,1.92,0.0904,5.5,2.5,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,4.304461942,7,1.25,0.0904,5.25,2.61,1,0,0,0,0,0,1,0,0,Bhaktapur
1.833333333,3.937007874,,1,0.0987,4.757417103,2.865,1,0,0,0,0,0,1,1,0,Kathmandu
3.083333333,2.624671916,15,3,0.0721,5,2.72,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,4.304461942,15,0.64,0.0904,4.25,3.2,1,0,0,0,0,0,1,1,0,Kathmandu
1.25,1.312335958,2,0.2,0.0987,0.8,16.9,0,0,1,0,0,0,1,0,0,Bhaktapur
2.416666667,3.937007874,5,2.1,0.0904,6,2.25,1,0,0,0,0,1,0,1,0,Kathmandu
3.583333333,3.280839895,2,1.5,0.0721,5,2.7,1,0,0,0,0,0,1,1,0,Kathmandu
4.083333333,4.304461942,20,1.1,0.093,4.5,3,1,0,0,0,0,0,1,0,1,Lalitpur
4.166666667,1.312335958,5,2.25,0.093,6,2.23,1,0,0,0,0,0,1,1,0,Kathmandu
0.666666667,3.280839895,0.75,1,0.0831,3.50343924,3.81625,1,0,0,0,0,0,1,1,0,Kathmandu
1.333333333,1.312335958,2,2.45,0.0987,5.507082153,2.426875,0,0,1,0,0,0,1,1,0,Kathmandu
1.166666667,3.280839895,10,1.25,0.0987,4.997660271,2.67125,1,0,0,0,0,0,1,0,0,Bhaktapur
1.75,2.624671916,5,2.1,0.0987,3.746548673,3.53125,1,0,0,0,0,0,1,1,0,Kathmandu
4.416666667,2.624671916,1.05,1.5,0.093,4,3.25,0,0,1,0,0,0,1,1,0,Kathmandu
2.583333333,3.280839895,50,1.5,0.0904,5.5,2.36,1,0,0,0,0,0,1,0,0,Bhaktapur
1.083333333,3.280839895,20,4,0.0987,3.994572592,3.224375,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,4.593175853,3,0.3,0.0987,1.00038835,12.875,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,3.937007874,10,0.8,0.0904,5.509677419,2.325,1,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,4.593175853,25,0.5,0.0987,0.874545221,14.601875,0,0,1,0,0,0,1,0,0,Bhaktapur
2.916666667,6.56167979,15,0.35,0.0904,1,12.75,1,0,0,0,0,0,1,1,0,Kathmandu
4,3.280839895,130,3,0.067,7,1.8125,1,0,0,0,0,1,0,0,1,Lalitpur
2,3.937007874,5,1.6,0.0904,6.990344828,1.8125,1,0,0,0,0,0,1,1,0,Kathmandu
3.25,3.280839895,10,3,0.0721,3.6,3.5,1,0,0,0,0,0,1,1,0,Kathmandu
1.5,3.280839895,0.5,0.64,0.0987,4.496988624,2.801875,1,0,0,0,0,0,1,1,0,Kathmandu
1.583333333,1.312335958,5,0.98,0.0987,5.500819225,2.28875,0,0,1,0,0,0,1,1,0,Kathmandu
3.083333333,4.304461942,10,1.5,0.0721,4.25,2.96,1,0,0,0,0,0,1,1,0,Kathmandu
2.666666667,3.280839895,10,2.4,0.0904,4,3.14,1,0,0,0,0,0,1,0,0,Bhaktapur
0.916666667,1.968503937,4,7.5,0.0831,25,0.5,0,1,0,0,0,0,1,0,0,Bhaktapur
1.75,1.312335958,2.5,1.5,0.0987,5,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,3.280839895,10,1,0.0904,4,3.12,1,0,0,0,0,0,1,1,0,Kathmandu
2.416666667,5.249343832,25,0.64,0.0904,5.5,2.25,0,0,0,1,0,0,1,1,0,Kathmandu
2,1.968503937,5,0.5,0.0904,4.498181818,2.75,0,0,1,0,0,0,1,1,0,Kathmandu
2,4.304461942,1,2.5,0.0904,4.248275862,2.9,1,0,0,0,0,0,1,1,0,Kathmandu
1.5,4.593175853,4,1.75,0.0987,3.502545455,3.4375,1,0,0,0,0,0,1,0,0,Bhaktapur
3.083333333,3.937007874,1.5,1.4,0.067,4,3,1,0,0,0,0,1,0,1,0,Kathmandu
4.166666667,4.304461942,10,3,0.093,3,4,0,1,0,0,0,0,1,1,0,Kathmandu
4.166666667,4.304461942,10,3,0.093,3,4,0,1,0,0,0,0,1,1,0,Kathmandu
2.333333333,1.312335958,10,1,0.0904,3,4,0,0,1,0,0,0,1,0,0,Bhaktapur
1.666666667,11.83727034,3,1.25,0.0987,5.001302423,2.399375,1,0,0,0,0,0,1,0,0,Bhaktapur
2,4.304461942,10,0.90625,0.0904,3.501931212,3.398125,1,0,0,0,0,0,1,0,1,Lalitpur
2.916666667,6.56167979,3,2.25,0.0904,4.5,2.63,1,0,0,0,0,0,1,1,0,Kathmandu
3.583333333,4.304461942,30,1.5,0.0721,3.5,3.38,1,0,0,0,0,0,1,1,0,Kathmandu
4.916666667,3.937007874,3,5.5,0.067,8,1.475,1,0,0,0,0,1,0,1,0,Kathmandu
1.166666667,3.280839895,10,1.25,0.0987,4.992067689,2.36375,1,0,0,0,0,0,1,0,0,Bhaktapur
5.416666667,1.312335958,2,2.75,0.067,7.99655321,1.450625,0,0,1,0,0,0,1,1,0,Kathmandu
1.75,3.280839895,5,3.65,0.0987,4.987801572,2.305625,1,0,0,0,0,0,1,1,0,Kathmandu
1.666666667,3,1.5,1.65,0.0987,3.993043478,2.875,0,0,1,0,0,0,1,1,0,Kathmandu
1.166666667,1.312335958,2,7,0.0987,11.98423127,0.95125,0,0,1,0,0,0,1,1,0,Kathmandu
1.5,3.937007874,10,1.25,0.0987,6.685777288,1.700625,1,0,0,0,0,0,1,0,0,Bhaktapur
4.25,3.937007874,1,1,0.067,5.5,2.0625,1,0,0,0,0,0,1,1,0,Kathmandu
2.333333333,2.624671916,1.5,0.25,0.0904,2.25,5.02,0,0,1,0,0,0,1,0,1,Lalitpur
2.666666667,1,10,0.5,0.0904,1.5,7.5,0,0,0,0,0,0,0,1,0,Kathmandu
0.833333333,1.076115486,10,3.3,0.0831,4.495486459,2.4925,1,0,0,0,0,0,1,1,0,Kathmandu
3.75,4.304461942,3,3,0.0721,3.5,3.18,1,0,0,0,0,0,1,1,0,Kathmandu
3.583333333,6.456692913,20,0.25,0.0721,4,2.75,0,0,1,0,0,0,1,1,0,Kathmandu
0.916666667,1.312335958,1,4.1,0.0831,4.100959963,2.669375,0,0,1,0,0,0,1,1,0,Kathmandu
3,3.280839895,5,5,0.0721,6,1.82,1,0,0,0,0,0,1,1,0,Kathmandu
1,1.312335958,3,1.65,0.0987,3.745963402,2.903125,0,0,1,0,0,0,1,1,0,Kathmandu
3.666666667,3.937007874,2,1.5,0.0721,4.5,2.41,0,0,1,0,0,0,1,1,0,Kathmandu
2.666666667,3.280839895,2.5,3,0.0904,4,2.7,1,0,0,0,0,0,1,1,0,Kathmandu
1.666666667,4.304461942,25,1,0.0987,3.32,3.25,1,0,0,0,0,0,1,0,0,Bhaktapur
4.666666667,6.456692913,55,0.5,0.093,0.5,21.5,1,0,0,0,0,0,1,1,0,Kathmandu
2,0.984251969,15,0.55,0.0904,1.000233918,10.6875,0,0,1,0,0,0,1,1,0,Kathmandu
1.25,3.937007874,5,1.25,0.0987,4.504772004,2.3575,1,0,0,0,0,0,1,0,0,Bhaktapur
3.666666667,1.312335958,5,2.25,0.0721,4,2.65,0,0,1,0,0,0,1,1,0,Kathmandu
1,1.312335958,5,1.65,0.0987,3.5,3,0,0,1,0,0,0,1,1,0,Kathmandu
1.916666667,1.312335958,3,1.65,0.0987,3.5,3,0,0,1,0,0,0,1,1,0,Kathmandu
1.333333333,1.312335958,3,0.6,0.0987,1.5,7,0,0,1,0,0,0,1,0,0,Bhaktapur
1.916666667,2.624671916,15,0.32,0.0987,3.5,3,0,0,1,0,0,0,1,1,0,Kathmandu
2.916666667,0.984251969,3,0.6,0.0904,3.25,3.2,0,0,1,0,0,0,1,1,0,Kathmandu
1.416666667,1.312335958,2.5,0.064,0.0987,0.74954955,13.875,0,0,1,0,0,0,1,1,0,Kathmandu
3.666666667,1.312335958,10,2,0.0721,6,1.69,0,0,1,0,0,0,1,1,0,Kathmandu
4.083333333,11.83727034,20,3.25,0.093,6,1.67,0,1,0,0,0,0,1,0,0,Bhaktapur
3,0.984251969,10,1.5,0.0721,4,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
3,1.312335958,6,1,0.067,4,2.5,0,0,1,0,0,1,0,1,0,Kathmandu
4.666666667,1.312335958,70,0.7,0.093,2.5,4,0,0,1,0,0,0,1,0,0,Bhaktapur
1.25,1.312335958,15,1.5,0.0987,3.997984887,2.48125,0,0,1,0,0,0,1,0,0,Bhaktapur
3,0.984251969,50.03,1,0.0721,3,3.25,0,0,1,0,0,0,1,1,0,Kathmandu
2.5,3.280839895,1.05,3.25,0.0904,10,0.97,1,0,0,0,0,1,0,1,0,Kathmandu
1.416666667,8.530183727,10,0.32,0.0987,0.5,19.25,1,0,0,0,0,0,1,1,0,Kathmandu
1.5,1.312335958,1,2.45,0.0987,4.987012987,1.925,0,0,1,0,0,0,1,1,0,Kathmandu
1.583333333,3.280839895,4,2.1,0.0987,3.746341463,2.5625,1,0,0,0,0,0,1,1,0,Kathmandu
2.083333333,0.984251969,5,1.65,0.0904,3.413333333,2.8125,0,0,1,0,0,0,1,1,0,Kathmandu
1.666666667,3.280839895,10,0.5,0.0987,2.992941177,3.1875,0,0,0,0,1,0,1,0,0,Bhaktapur
2.166666667,1.312335958,3,0.5,0.0904,3.806615776,2.45625,0,0,1,0,0,0,1,1,0,Kathmandu
2.166666667,1.968503937,3,0.6,0.0904,2.496022138,3.61375,0,0,1,0,0,0,1,0,0,Bhaktapur
4.5,3.280839895,5,3,0.093,3.75,2.4,1,0,0,0,0,0,1,1,0,Kathmandu
1.333333333,3.937007874,7,1,0.0987,3,3,1,0,0,0,0,0,1,1,0,Kathmandu
1.583333333,1.640419948,7,0.5,0.0987,3,3,1,0,0,0,0,0,1,0,0,Bhaktapur
1.916666667,1.640419948,7,0.5,0.0987,3,3,1,0,0,0,0,0,1,0,0,Bhaktapur
2.333333333,1.312335958,3,2.75,0.0904,10,0.875,0,0,1,0,0,0,1,1,0,Kathmandu
4.333333333,4.265091864,8,1,0.067,5,1.75,1,0,0,0,0,0,1,0,1,Lalitpur
3.333333333,0.984251969,1.05,2,0.0721,3.5,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
2.333333333,0.984251969,1.05,1.65,0.0904,3.5,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
1.5,5.249343832,10,1,0.0987,2.00028806,4.339375,1,0,0,0,0,0,1,0,0,Bhaktapur
1.333333333,1.312335958,2.5,3,0.0987,3.501772152,2.46875,0,0,1,0,0,0,1,1,0,Kathmandu
4,3.280839895,3,13,0.093,2.5,3.42,1,0,0,0,0,0,1,1,0,Kathmandu
1.583333333,3.280839895,5,2.1,0.0987,3.746666667,2.25,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,2,2,0.25,0.0904,2,4.13,0,0,1,0,0,0,0,0,1,Lalitpur
1.083333333,2.624671916,4,2.1,0.0987,2.75,3,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,2.624671916,,1.9,0.0987,3,2.75,1,0,0,0,0,0,1,1,0,Kathmandu
2.166666667,2.624671916,,0.55,0.0904,3,2.75,0,0,1,0,0,0,1,1,0,Kathmandu
1.583333333,9.842519685,,1,0.0987,6.016468436,1.36625,0,1,0,0,0,1,0,1,0,Kathmandu
0.833333333,3.280839895,2,1,0.0831,3,2.7,1,0,0,0,0,0,1,1,0,Kathmandu
2.25,4.304461942,2,1.5,0.0904,2.25,3.585,1,0,0,0,0,0,1,0,0,Bhaktapur
3.083333333,2.624671916,1.05,2.5,0.0721,8,1,1,0,0,0,0,1,0,1,0,Kathmandu
4.5,4.593175853,12,1.5,0.093,8,1,1,0,0,0,0,1,0,1,0,Kathmandu
1.75,6.56167979,2,2.1,0.0987,5.491817399,1.45125,1,0,0,0,0,0,1,1,0,Kathmandu
1,2.624671916,5,0.26,0.0987,3.245859873,2.453125,0,1,0,0,0,0,1,1,0,Kathmandu
2.583333333,3.937007874,15,3,0.0904,3.75,2.12,1,0,0,0,0,0,1,1,0,Kathmandu
2.416666667,2,12,1.5,0.0904,2.5,3.16,1,0,0,0,0,0,0,1,0,Kathmandu
1.416666667,2.624671916,1.5,1.25,0.0987,1.25,6.25,0,0,0,1,0,0,1,0,0,Bhaktapur
1.333333333,3,10,2,0.0987,3.25,2.4,0,0,1,0,0,1,0,1,0,Kathmandu
1,3.280839895,10,1.25,0.0987,3.496027242,2.2025,1,0,0,0,0,0,1,0,0,Bhaktapur
1.416666667,4.593175853,5,1.7,0.0987,1.7,4.5,1,0,0,0,0,0,1,1,0,Kathmandu
2.833333333,2,2,0.625,0.0904,3,2.5,1,0,0,0,0,1,0,0,1,Lalitpur
3.083333333,6.56167979,1.05,6.25,0.0721,2,3.75,1,0,0,0,0,0,1,0,1,Lalitpur
1.25,1.968503937,2,0.45,0.0987,1.999324553,3.70125,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,4.304461942,20,1.5,0.0904,2.25,3.27,1,0,0,0,0,0,1,1,0,Kathmandu
3.833333333,0.984251969,2,1,0.0721,4,1.82,0,0,1,0,0,0,1,1,0,Kathmandu
4,3.280839895,130,3,0.067,7,1,1,0,0,0,0,0,1,0,1,Lalitpur
3.083333333,2.624671916,3,1,0.0721,3.5,2,0,0,1,0,0,0,1,1,0,Kathmandu
2.666666667,0.984251969,3,0.22,0.0904,2,3.5,0,0,1,0,0,0,1,0,0,Bhaktapur
3,0.984251969,10,0.7,0.0721,2.25,3.11,0,0,1,0,0,0,1,0,0,Bhaktapur
1.416666667,3.937007874,1.5,1.2,0.0987,1.501621622,4.625,1,0,0,0,0,0,1,1,0,Kathmandu
1.083333333,0.984251969,0.5,1.1,0.0987,2.002886003,3.465,0,0,1,0,0,0,1,1,0,Kathmandu
2.25,4.304461942,10,1.5,0.0904,2,3.44,1,0,0,0,0,0,1,0,0,Bhaktapur
3.5,1.968503937,10,0.7,0.0721,3,2.25,0,0,1,0,0,0,1,0,0,Bhaktapur
1.583333333,3.280839895,1.5,1.65,0.0987,3,2.25,1,0,0,0,0,0,1,1,0,Kathmandu
3.583333333,1.312335958,30,0.15,0.0721,1.25,5.35,0,0,1,0,0,0,1,0,0,Bhaktapur
4.333333333,4.265091864,8,1,0.067,5,1.25,1,0,0,0,0,0,1,0,1,Lalitpur
2.916666667,0.984251969,5,1.75,0.0904,2.5,2.5,0,0,1,0,0,0,1,1,0,Kathmandu
1.333333333,1.312335958,3,0.6,0.0987,2,3,0,0,1,0,0,0,1,0,0,Bhaktapur
1.916666667,3.280839895,150,0.6,0.0987,1,6,0,0,1,0,0,0,1,0,0,Bhaktapur
2.333333333,1.968503937,10,0.45,0.0904,2,2.95,0,0,1,0,0,0,1,1,0,Kathmandu
2.166666667,2.952755906,1.05,1.8125,0.0904,10,0.5625,1,0,1,0,0,1,0,0,1,Lalitpur
2.166666667,2.952755906,1.05,1.8125,0.0904,10,0.5625,1,0,1,0,0,1,0,0,1,Lalitpur
3.5,1.312335958,10,0.7,0.0721,2.25,2.35,0,0,1,0,0,0,1,0,0,Bhaktapur
1.416666667,5.249343832,1,1,0.0987,1.998086124,2.6125,0,0,1,0,0,0,1,0,0,Bhaktapur
1.583333333,3,7,1.5,0.0987,3.507719453,1.416875,0,0,1,0,0,0,1,1,0,Kathmandu
2.083333333,5.905511811,20,1.55,0.0904,2.243786982,2.1125,1,0,0,0,0,0,1,1,0,Kathmandu
3.166666667,3.767480315,3,11,0.067,15,0.3125,1,0,0,0,0,1,0,1,0,Kathmandu
5.083333333,4.304461942,1.05,9,0.067,2,2.3,0,1,0,0,0,1,0,1,0,Kathmandu
4.166666667,4.265091864,2.5,3.8148,0.067,13,0.34375,1,0,0,0,0,0,1,0,1,Lalitpur
4.833333333,4.593175853,25,2,0.067,2,2.125,1,0,0,0,0,0,1,1,0,Kathmandu
3.166666667,2,10,0.5,0.0721,2,2,0,0,0,0,0,0,0,1,0,Kathmandu
2.166666667,6.56167979,20,0.38,0.0904,0.8,5,1,0,0,0,0,0,1,1,0,Kathmandu
1.25,1.312335958,6,0.78,0.0987,0.99794726,3.958125,0,0,1,0,0,0,1,1,0,Kathmandu
2.666666667,1,10,0.45,0.0904,0.5,7,0,0,1,0,0,0,0,1,0,Kathmandu
1.916666667,6.56167979,10,1.1,0.0987,1.1,3,0,0,1,0,0,0,1,1,0,Kathmandu
2.666666667,7.532808399,20,0.5,0.0904,0.75,4.31,1,0,0,0,0,0,1,1,0,Kathmandu
2.666666667,7.532808399,20,0.5,0.0904,0.75,4.31,1,0,0,0,0,0,1,1,0,Kathmandu
1.916666667,1.312335958,10,0.5,0.0987,0.192441039,14.601875,0,0,1,0,0,0,1,0,0,Bhaktapur
1.416666667,1.312335958,15,0.35,0.0987,0.74857745,2.965625,0,0,1,0,0,0,1,0,0,Bhaktapur
2.166666667,2.952755906,1.05,1.8125,0.0904,10,0.1875,1,0,1,0,0,1,0,0,1,Lalitpur
3.166666667,6.456692913,10,0.07,0.0721,0.47,2.46,1,0,0,0,0,0,1,0,0,Bhaktapur
